#F NuclearSpin.dat
#UT Neutron scattering factors, nuclear spin and atomic masses for isotopes
#UIDL xndebe
#UD Neutron scattering factors, nuclear spin and atomic masses for isotopes
#UD 
#UD Data collected from web site:
#UD http://www.ati.ac.at/~neutropt/scattering/table.html
#UD For nuclear spin and associated scattering length values data are from
#UD + H. Rauch and W. Waschkowski, New Series I/16A (ed. H. Schopper), chap 6
#UD   Springer, Berlin 2000.
#UD + L. Koester, H. Rauch and E. Seymann, Atomic Data, Nuclear Data Tables,
#UD   49 (1991) 65.
#UD 
#UD Relative atomic masses are from values published in Atomic Weights of the
#UD Elements 1997 and are tabulated by the NIST. See web site:
#UD http://physics.nist.gov/PhysRefData/Compositions/
#UD 
#UD Elements are listed by following increasing order of atomic number. For
#UD most of them the first group of data are the data for the natural
#UD element followed by a list of isotopes.
#UD Columns are :
#UD (Note => 1 fermi = 10E-15 meter and 1 barn = 10E-24 square centimeters)
#UD + NatAb/HalfLife -> Natural abundance or half life for unstable elements.
#UD + NuclearSpin -> Nuclear spin. (set to -9999 for natural - bulk - element)
#UD + RelAtMass -> Relative atomic mass or standard atomic weight for natural
#UD elements (so called molar mass). Both are given in grams per mole.
#UD + Density -> density of the natural (bulk) element in gram per cubic centimeter.
#UD + BondScatLen -> Bond coherent scattering length for the given element in fermi.
#UD + b+ -> Parallel Bond coherent scattering length for the given element including
#UD polarization effect with a neutron spin equal to + 1/2. Values in fermi.
#UD + b- -> Anti-parallel Bond coherent scattering length for the given element including
#UD polarization effect with a neutron spin equal to - 1/2. Values in fermi.
#UD + CohXSec -> Coherent cross section for the given element in barns.
#UD + IncXSec -> Incoherent cross section for the element in barns.
#UD + ScatXSec -> Scattering cross section for the element in barns.
#UD + AbsXSec -> Absorption cross section at 1.798A for element in barns.
#UD 


#S 1  natural.H
#UNAME H
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
7.5 2.50000 46.9517638 4.50 3.53 0.46 7.64 1.66 1.5 3.2 1.7

#S 22  48Ti
#UNAME Ti
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
73.7 0 47.9479471 4.50 -5.86 -9999 -9999 4.65 0 4.65 7.84

#S 22  49Ti
#UNAME Ti
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
5.5 3.50000 48.9478708 4.50 0.98 2.6 -1.2 0.14 3.3 3.4 2.2

#S 22  50Ti
#UNAME Ti
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
5.3 0 49.9447921 4.50 5.88 -9999 -9999 4.80 0 4.80 0.179

#S 23  natural.V
#UNAME V
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 50.9415 5.8 -0.443 -9999 -9999 0.01838 5.08 5.10 5.08

#S 23  50V
#UNAME V
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
0.25 6 49.9471628 5.8 7.6 -9999 -9999 7.3 0.5 7.8 60.0

#S 23  51V
#UNAME V
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
99.75 3.50000 50.9439637 5.8 -0.402 4.93 -7.58 0.0203 5.07 5.09 4.9

#S 24  natural.Cr
#UNAME Cr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 51.9961 7.19 3.635 -9999 -9999 1.660 1.83 3.49 3.05

#S 24  50Cr
#UNAME Cr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
4.35 0 49.9460496 7.19 -4.50 -9999 -9999 2.54 0 2.54 15.8

#S 24  52Cr
#UNAME Cr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
83.8 0 51.9405119 7.19 4.914 -9999 -9999 3.042 0 3.042 0.76

#S 24  53Cr
#UNAME Cr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
9.59 1.50000 52.9406538 7.19 -4.20 1.16 -13.0 2.22 5.93 8.15 18.1

#S 24  54Cr
#UNAME Cr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
2.36 0 53.9388849 7.19 4.55 -9999 -9999 2.60 0 2.60 0.36

#S 25  55Mn
#UNAME Mn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100 2.50000 54.9380496 7.43 -3.750 -4.93 -1.46 1.75 0.40 2.15 13.3

#S 26  natural.Fe
#UNAME Fe
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 55.845 7.86 9.45 -9999 -9999 11.22 0.40 11.62 2.56

#S 26  54Fe
#UNAME Fe
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
5.8 0 53.9396148 7.86 4.2 -9999 -9999 2.2 0 2.2 2.25

#S 26  56Fe
#UNAME Fe
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
91.7 0 55.9349421 7.86 10.1 -9999 -9999 12.42 0 12.42 2.59

#S 26  57Fe
#UNAME Fe
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
2.19 0.500000 56.9353987 7.86 2.3 -9999 -9999 0.66 0.3 1.0 2.48

#S 26  58Fe
#UNAME Fe
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
0.28 0 57.9332805 7.86 15 -9999 -9999 28.0 0 28.0 1.28

#S 27  59Co
#UNAME Co
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100 3.50000 58.9332002 8.90 2.49 -9.21 3.58 0.779 4.8 5.6 37.18

#S 28  natural.Ni
#UNAME Ni
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 58.6934 8.90 10.3 -9999 -9999 13.3 5.2 18.5 4.49

#S 28  58Ni
#UNAME Ni
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
67.88 0 57.9353479 8.90 14.4 -9999 -9999 26.1 0 26.1 4.6

#S 28  60Ni
#UNAME Ni
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
26.23 0 59.9307906 8.90 2.8 -9999 -9999 0.99 0 0.99 2.9

#S 28  61Ni
#UNAME Ni
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
1.19 1.50000 60.9310604 8.90 7.60 -9999 -9999 7.26 1.9 9.2 2.5

#S 28  62Ni
#UNAME Ni
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
3.66 0 61.9283488 8.90 -8.7 -9999 -9999 9.5 0 9.5 14.5

#S 28  64Ni
#UNAME Ni
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
1.08 0 63.9279696 8.90 -0.37 -9999 -9999 0.017 0 0.017 1.52

#S 29  natural.Cu
#UNAME Cu
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 63.546 8.96 7.718 -9999 -9999 7.485 0.55 8.03 3.78

#S 29  63Cu
#UNAME Cu
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
69.1 1.50000 62.9296011 8.96 6.477 -9999 -9999 5.2 0.006 5.2 4.50

#S 29  65Cu
#UNAME Cu
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
30.9 1.50000 64.9277937 8.96 10.204 -9999 -9999 14.1 0.40 14.5 2.17

#S 30  natural.Zn
#UNAME Zn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 65.39 7.14 5.680 -9999 -9999 4.054 0.077 4.131 1.11

#S 30  64Zn
#UNAME Zn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
48.9 0 63.9291466 7.14 5.23 -9999 -9999 3.42 0 3.42 0.93

#S 30  66Zn
#UNAME Zn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
27.8 0 65.9260368 7.14 5.98 -9999 -9999 4.48 0 4.48 0.62

#S 30  67Zn
#UNAME Zn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
4.1 2.50000 66.9271309 7.14 7.58 5.8 10.1 7.18 0.28 7.46 6.8

#S 30  68Zn
#UNAME Zn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
18.6 0 67.9248476 7.14 6.04 -9999 -9999 4.57 0 4.57 1.1

#S 30  70Zn
#UNAME Zn
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
0.62 0 69.925325 7.14 6.9 -9999 -9999 4.5 0 4.5 0.092

#S 31  natural.Ga
#UNAME Ga
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 69.723 5.91 7.288 -9999 -9999 6.675 0.16 6.83 2.75

#S 31  69Ga
#UNAME Ga
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
60 1.50000 68.925581 5.91 8.043 6.3 10.5 7.80 0.091 7.89 2.18

#S 31  71Ga
#UNAME Ga
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
40 1.50000 70.9247050 5.91 6.170 5.5 7.8 5.15 0.084 5.23 3.61

#S 32  natural.Ge
#UNAME Ge
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 72.61 5.32 8.185 -9999 -9999 8.42 0.18 8.60 2.20

#S 32  70Ge
#UNAME Ge
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
20.7 0 69.9242504 5.32 10.0 -9999 -9999 12.6 0 12.6 3.0

#S 32  72Ge
#UNAME Ge
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
27.5 0 71.9220762 5.32 8.51 -9999 -9999 9.1 0 9.1 0.8

#S 32  73Ge
#UNAME Ge
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
7.7 4.50000 72.9234594 5.32 5.02 8.1 1.2 3.17 1.5 4.7 15.1

#S 32  74Ge
#UNAME Ge
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
36.4 0 73.9211782 5.32 7.58 -9999 -9999 7.2 0 7.2 0.4

#S 32  76Ge
#UNAME Ge
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
7.7 0 75.9214027 5.32 8.2 -9999 -9999 8.0 0 8.0 0.16

#S 33  75As
#UNAME As
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100 1.50000 74.9215964 5.72 6.58 6.04 7.47 5.44 0.060 5.50 4.5

#S 34  natural.Se
#UNAME Se
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 78.96 4.80 7.970 -9999 -9999 7.98 0.32 8.30 11.7

#S 34  74Se
#UNAME Se
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
0.9 0 73.9224766 4.80 0.8 -9999 -9999 0.1 0 0.1 51.8

#S 34  76Se
#UNAME Se
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
9 0 75.9192141 4.80 12.2 -9999 -9999 18.7 0 18.7 85.0

#S 34  77Se
#UNAME Se
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
7.5 0 76.9199146 4.80 8.25 -9999 -9999 8.6 0.05 8.65 42.0

#S 34  78Se
#UNAME Se
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
23.5 0 77.9173095 4.80 8.24 -9999 -9999 8.5 0 8.5 0.43

#S 34  80Se
#UNAME Se
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
50 0 79.9165218 4.80 7.48 -9999 -9999 7.03 0 7.03 0.61

#S 34  82Se
#UNAME Se
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
8.84 0 81.9167000 4.80 6.34 -9999 -9999 5.05 0 5.05 0.044

#S 35  natural.Br
#UNAME Br
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 79.904 3.12 6.79 -9999 -9999 5.80 0.10 5.90 6.9

#S 35  79Br
#UNAME Br
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
50.49 1.50000 78.9183376 3.12 6.79 -9999 -9999 5.81 0.15 5.96 11.0

#S 35  81Br
#UNAME Br
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
49.31 1.50000 80.916291 3.12 6.78 -9999 -9999 5.79 0.05 5.84 2.7

#S 36  natural.Kr
#UNAME Kr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 83.80 3.74 7.81 -9999 -9999 7.67 0.01 7.68 25.0

#S 36  78Kr
#UNAME Kr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
0.35 0 77.920386 3.74 -9999 -9999 -9999 -9999 0 -9999 6.4

#S 36  80Kr
#UNAME Kr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
2.5 0 79.916378 3.74 -9999 -9999 -9999 -9999 0 -9999 11.8

#S 36  82Kr
#UNAME Kr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
11.6 0 81.9134846 3.74 -9999 -9999 -9999 -9999 0 -9999 29.0

#S 36  83Kr
#UNAME Kr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
11.5 4.50000 82.914136 3.74 -9999 -9999 -9999 -9999 -9999 -9999 185.0

#S 36  84Kr
#UNAME Kr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 83.911507 3.74 57 -9999 -9999 0 0 6.6 0.113

#S 36  86Kr
#UNAME Kr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
17.3 0 85.9106103 3.74 8.07 -9999 -9999 8.2 0 8.2 0.003

#S 37  natural.Rb
#UNAME Rb
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 85.4678 1.53 7.08 -9999 -9999 6.32 0.5 6.8 0.38

#S 37  85Rb
#UNAME Rb
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
72.17 2.50000 84.9117893 1.53 7.07 -9999 -9999 6.2 0.5 6.7 0.48

#S 37  87Rb
#UNAME Rb
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
27.83 1.50000 86.9091835 1.53 7.27 -9999 -9999 6.6 0.5 7.1 0.12

#S 38  natural.Sr
#UNAME Sr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 87.62 2.6 7.02 -9999 -9999 6.19 0.06 6.25 1.28

#S 38  84Sr
#UNAME Sr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
0.56 0 83.913425 2.6 5.0 -9999 -9999 6.0 0 6.0 0.87

#S 38  86Sr
#UNAME Sr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
9.9 0 85.9092624 2.6 5.68 -9999 -9999 4.04 0 4.04 1.04

#S 38  87Sr
#UNAME Sr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
7 4.50000 86.9088793 2.6 7.41 -9999 -9999 6.88 0.5 7.4 16.0

#S 38  88Sr
#UNAME Sr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
82.6 0 87.9056143 2.6 7.16 -9999 -9999 6.42 0 6.42 0.058

#S 39  89Y
#UNAME Y
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100 0.500000 88.9058479 4.5 7.75 8.4 5.8 7.55 0.15 7.70 1.28

#S 40  natural.Zr
#UNAME Zr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
100.00 -9999 91.224 6.49 7.16 -9999 -9999 6.44 0.02 6.46 0.185

#S 40  90Zr
#UNAME Zr
#N 11
#L  NatAb/HalfLife  NuclearSpin  RelAtMass[g/mol]  Density[g/cm3]  BondScatLen[fm]  b+[fm]  b-[fm]  CohXSec[barn]  IncXSec[barn]  ScatXSec[barn]  AbsXSec[barn]
51.48 0 89.9047037 6.49 6.5 -9999 -9999 5.1 0 5.1 0.011

#S 40  91Zr
#UNAME Zr
#N 11
